medarb. initialer;jobnr;aktivitetsnavn;timer;dato (dd-mm-yyyy);kommentar
05-02-2012;208;8;;Timer;
06-02-2012;208;8;;Timer;
07-02-2012;208;8;;Timer;
08-02-2012;208;8;;Timer;
09-02-2012;208;8;;Timer;
10-02-2012;208;8;;Timer;
11-02-2012;208;8;;Timer;
12-02-2012;208;8;;Timer;
13-02-2012;208;8;;Timer;
14-02-2012;208;8;;Timer;
15-02-2012;208;8;;Timer;
16-02-2012;208;8;;Timer;
17-02-2012;208;8;;Timer;
22-02-2012;208;2,5;;Timer;
22-02-2012;208;1,75;atea;Timer;
22-02-2012;208;0,25;;Timer;
22-02-2012;208;0,5;;Timer;
22-02-2012;208;0,75;;Timer;
22-02-2012;208;0,25;;Timer;
22-02-2012;208;0,5;;Timer;
22-02-2012;208;0,5;;Timer;
22-02-2012;208;1;;Timer;
22-02-2012;208;2;;Timer;
22-02-2012;208;3;;Timer;
22-02-2012;208;1;;Timer;
22-02-2012;208;1;;Timer;
22-02-2012;208;7,3;;Timer;
22-02-2012;208;5;papua foredrag Valby, nyt koncept;Timer;
22-02-2012;208;0,5;;Timer;
22-02-2012;208;0,5;;Timer;
22-02-2012;208;1,5;;Timer;
22-02-2012;208;1;;Timer;
22-02-2012;208;3;;Timer;
22-02-2012;208;2,3;;Timer;
22-02-2012;208;2;;Timer;
20-02-2012;208;4;;Timer;
20-02-2012;208;2;;Timer;
05-03-2012;208;2,5;;Timer;
03-02-2012;208;1;;Timer;
03-02-2012;208;2;;Timer;
03-02-2012;208;2;;Timer;
20-02-2012;208;1,5;;Timer;
20-02-2012;208;1;;Timer;
20-02-2012;208;1,5;;Timer;
20-02-2012;208;1;;Timer;
20-02-2012;208;1;;Timer;
21-02-2012;208;2;;Timer;
21-02-2012;208;1;;Timer;
21-02-2012;208;1,5;;Timer;
21-02-2012;208;2;;Timer;
22-02-2012;208;1,5;;Timer;
22-02-2012;208;4;;Timer;
22-02-2012;208;2;;Timer;
06-02-2012;208;1;;Timer;
06-02-2012;208;3;;Timer;
06-02-2012;208;1;;Timer;
06-02-2012;208;1;;Timer;
06-02-2012;208;1;;Timer;
07-02-2012;208;1;;Timer;
07-02-2012;208;3;;Timer;
07-02-2012;208;2;;Timer;
07-02-2012;208;1;;Timer;
07-02-2012;208;1;;Timer;
07-02-2012;208;1;;Timer;
08-02-2012;208;3;;Timer;
08-02-2012;208;2;;Timer;
08-02-2012;208;1;;Timer;
08-02-2012;208;2;;Timer;
10-02-2012;208;2;;Timer;
10-02-2012;208;1;;Timer;
09-02-2012;208;1;;Timer;
09-02-2012;208;2;;Timer;
09-02-2012;208;2;;Timer;
09-02-2012;208;2;;Timer;
10-02-2012;208;2;;Timer;
10-02-2012;208;3;;Timer;
13-02-2012;208;2;;Timer;
16-02-2012;208;1;;Timer;
13-02-2012;208;2;;Timer;
13-02-2012;208;1;;Timer;
13-02-2012;208;1;;Timer;
14-02-2012;208;1;;Timer;
14-02-2012;208;1;;Timer;
14-02-2012;208;2;;Timer;
14-02-2012;208;1;;Timer;
14-02-2012;208;2;;Timer;
15-02-2012;208;1;;Timer;
15-02-2012;208;4;;Timer;
15-02-2012;208;3;;Timer;
13-02-2012;208;3;;Timer;
16-02-2012;208;2;;Timer;
16-02-2012;208;2;;Timer;
16-02-2012;208;1;;Timer;
16-02-2012;208;1;;Timer;
17-02-2012;208;3;;Timer;
17-02-2012;208;4;;Timer;
20-02-2012;208;4;;Timer;
20-02-2012;208;1;;Timer;
20-02-2012;208;3;;Timer;
17-02-2012;208;8,5;;Timer;
18-02-2012;208;15;;Timer;
19-02-2012;208;5;;Timer;
21-02-2012;208;3;;Timer;
21-02-2012;208;1;;Timer;
21-02-2012;208;2;;Timer;
21-02-2012;208;1;;Timer;
22-02-2012;208;1;;Timer;
22-02-2012;208;2;;Timer;
22-02-2012;208;3;;Timer;
22-02-2012;208;1;;Timer;
22-02-2012;208;2;;Timer;
23-02-2012;208;2;;Timer;
23-02-2012;208;1;;Timer;
20-02-2012;208;7,3;;Timer;
21-02-2012;208;9,5;;Timer;
22-02-2012;208;12,5;;Timer;
23-02-2012;208;4;;Timer;
24-02-2012;208;7,3;;Timer;
23-02-2012;208;1;;Timer;
23-02-2012;208;5,5;;Timer;
21-02-2012;208;6;;Timer;
21-02-2012;208;2;;Timer;
23-02-2012;208;3,3;;Timer;
22-02-2012;208;4;;Timer;
22-02-2012;208;2,3;;Timer;
23-02-2012;208;4;;Timer;
23-02-2012;208;0,5;;Timer;
23-02-2012;208;0,5;;Timer;
23-02-2012;208;0,5;;Timer;
23-02-2012;208;0,5;;Timer;
23-02-2012;208;2,5;;Timer;
23-02-2012;208;3,5;;Timer;
21-02-2012;208;5;Eco T;Timer;
22-02-2012;208;7,3;DANIDA - CEANI;Timer;
23-02-2012;208;6;Cashew Cacao;Timer;
23-02-2012;208;3,3;;Timer;
23-02-2012;208;4;Tvunget møde i min a-kasse;Timer;
23-02-2012;208;2;;Timer;
23-02-2012;208;2;;Timer;
23-02-2012;208;2;;Timer;
23-02-2012;208;1;;Timer;
26-02-2012;208;8;;Timer;
28-02-2012;208;8;;Timer;
29-02-2012;208;8;;Timer;
02-03-2012;208;8;;Timer;
03-03-2012;208;8;;Timer;
04-03-2012;208;3;;Timer;
27-02-2012;208;8;;Timer;
01-03-2012;208;8;;Timer;
20-02-2012;208;3,25;;Timer;
21-02-2012;208;4,5;;Timer;
22-02-2012;208;5,25;;Timer;
23-02-2012;208;1,5;;Timer;
21-02-2012;208;1;;Timer;
20-02-2012;208;0,75;;Timer;
21-02-2012;208;1;;Timer;
20-02-2012;208;1;;Timer;
22-02-2012;208;0,5;;Timer;
23-02-2012;208;0,75;;Timer;
20-02-2012;208;2,5;;Timer;
21-02-2012;208;1;;Timer;
23-02-2012;208;3;;Timer;
24-02-2012;208;0,5;;Timer;
24-02-2012;208;0,5;;Timer;
24-02-2012;208;0,5;;Timer;
24-02-2012;208;1;;Timer;
01-02-2012;208;7,3;;Timer;
02-02-2012;208;7,3;;Timer;
03-02-2012;208;7,3;;Timer;
06-02-2012;208;7,3;;Timer;
07-02-2012;208;7,3;;Timer;
08-02-2012;208;7,3;;Timer;
09-02-2012;208;7,3;;Timer;
10-02-2012;208;7,3;;Timer;
15-02-2012;208;7,3;;Timer;
20-02-2012;208;7,3;;Timer;
21-02-2012;208;7,3;;Timer;
22-02-2012;208;7,3;;Timer;
23-02-2012;208;7,3;;Timer;
24-02-2012;208;7,3;;Timer;
21-02-2012;208;8;;Timer;
22-02-2012;208;8;;Timer;
23-02-2012;208;8;;Timer;
24-02-2012;208;6;IDO201.3;Timer;
24-02-2012;208;1;;Timer;
24-02-2012;208;3,5;Virksomhedssponsorer søgning og berigelse af CVR nr;Timer;
24-02-2012;208;8;;Timer;
25-02-2012;208;8;;Timer;
26-02-2012;208;8;;Timer;
24-02-2012;208;2;;Timer;
24-02-2012;208;1;;Timer;
24-02-2012;208;1;;Timer;
24-02-2012;208;2;;Timer;
24-02-2012;208;1;;Timer;
27-02-2012;208;8;;Timer;
28-02-2012;208;8;;Timer;
29-02-2012;208;8;;Timer;
01-03-2012;208;8;;Timer;
02-03-2012;208;8;;Timer;
04-03-2012;208;8;;Timer;
03-03-2012;208;8;;Timer;
05-03-2012;208;8;;Timer;
06-03-2012;208;8;;Timer;
07-03-2012;208;8;;Timer;
21-02-2012;208;2;;Timer;
21-02-2012;208;1;;Timer;
23-02-2012;208;0,5;;Timer;
25-02-2012;208;0,5;;Timer;
23-02-2012;208;0,5;;Timer;
25-02-2012;208;0,5;;Timer;
22-02-2012;208;7;LG seminar;Timer;
23-02-2012;208;3;;Timer;
22-02-2012;208;4;Planlægning af KOM seminar + diverse ledelsesopg + møde med Per Michael Jespersen og Peter Mose ifm. KOM kursus;Timer;
23-02-2012;208;7;KOM seminar;Timer;
20-02-2012;208;1;Stenrevshistorie;Timer;
21-02-2012;208;1;Stenrevshistorie;Timer;
22-02-2012;208;2;Stenrevshistorie;Timer;
23-02-2012;208;2;Stenrevshistorie;Timer;
24-02-2012;208;2;Stenrevshistorie;Timer;
24-02-2012;208;5;WWF 40 år, møde med Politiken + diverse ledelse;Timer;
24-02-2012;208;1;Møde om fiskerap;Timer;
21-02-2012;208;2;Arktisk konference planlægning, drejebog, WWF budskaber + Altinget klimaindlæg;Timer;
22-02-2012;208;1;Arktisk konference planlægning;Timer;
23-02-2012;208;1;Arktisk konference planlægning, drejebog, WWF budskaber;Timer;
24-02-2012;208;3;Arktisk konference planlægning, drejebog, WWF budskaber;Timer;
20-02-2012;208;1;;Timer;
21-02-2012;208;1;;Timer;
21-02-2012;208;2;WWF 40 års fødselsdag;Timer;
20-02-2012;208;2;Altinget klimaindlæg;Timer;
20-02-2012;208;3;Møde hos bestyrelsesformanden + formøde ;Timer;
21-02-2012;208;2;Ledergruppemøde;Timer;
20-02-2012;208;4;KOM møde + diverse ledelse;Timer;
21-02-2012;208;3;Info om næsehornet til en TV2 historie;Timer;
20-02-2012;208;2;WWF 40 års fødselsdag;Timer;
14-02-2012;208;2;Ledergruppemøde;Timer;
13-02-2012;208;1;Stenrevshistorien;Timer;
14-02-2012;208;1;Stenrevshistorien;Timer;
15-02-2012;208;1;Stenrevshistorien;Timer;
16-02-2012;208;1;Stenrevshistorien;Timer;
17-02-2012;208;1;Stenrevshistorien;Timer;
14-02-2012;208;2;Notat til bestyrelsesformanden om fisk som mærkesag + fiskerap video;Timer;
15-02-2012;208;2;Notat til bestyrelsesformanden om fisk som mærkesag;Timer;
16-02-2012;208;3;Notat til bestyrelsesformanden om fisk som mærkesag + Havets Dag event møde;Timer;
17-02-2012;208;1;Compass Group pressemeddelelse;Timer;
15-02-2012;208;2;Arktisk konference;Timer;
16-02-2012;208;2;Arktisk konference;Timer;
17-02-2012;208;5;Altinget klimaindlæg, klimapartnernyhedsbrev, CAP indlæg med DOF;Timer;
14-02-2012;208;3;Planlægning af LG seminar og KOM seminar, lønforhanling;Timer;
13-02-2012;208;2;WWF 40 år;Timer;
14-02-2012;208;3;Kristeligt Dagbladshistorie om arv mv. + WWF 40 års historier, Arktis konference og møde med Mette Frost;Timer;
13-02-2012;208;5;Diverse ledelse + planlægning af KOM seminar, status web;Timer;
15-02-2012;208;4;Diverse ledelse;Timer;
14-02-2012;208;1;Tømmer pressemeddelelse;Timer;
16-02-2012;208;4;Diverse ledelse, lønforhandlinger, Europabevægelsen og nyt kvindenetværk til Gitte;Timer;
14-02-2012;208;2;LN + Ny ulandsstrategi;Timer;
15-02-2012;208;1;Soja/palmeolie ny ansøgning;Timer;
13-02-2012;208;1;Fiskerap mv. ;Timer;
17-02-2012;208;2;Diverse ledelse + lønforhandlinger;Timer;
08-02-2012;208;2;LG referat mv.;Timer;
08-02-2012;208;2;Fisk som mærkesag - Facebook mv. ;Timer;
09-02-2012;208;3;WWF 40 år + møde om Havets Dag;Timer;
10-02-2012;208;3;Ben Holt møde samt opsamling;Timer;
08-02-2012;208;2;WWF 40 år;Timer;
08-02-2012;208;2;Arktis konference;Timer;
09-02-2012;208;2;Arktis konference;Timer;
10-02-2012;208;2;Arktis konference;Timer;
08-02-2012;208;4;;Timer;
09-02-2012;208;5;;Timer;
10-02-2012;208;4;;Timer;
09-02-2012;208;1;;Timer;
10-02-2012;208;1;Presseplan;Timer;
28-02-2012;208;2;LG møde;Timer;
27-02-2012;208;3;KOM møde + WWF 40 års møde med Tommy;Timer;
24-02-2012;208;3,25;;Timer;
24-02-2012;208;1;;Timer;
24-02-2012;208;1,5;;Timer;
24-02-2012;208;2,5;;Timer;
27-02-2012;208;0,5;;Timer;
27-02-2012;208;0,5;;Timer;
27-02-2012;208;7,3;;Timer;
28-02-2012;208;8;;Timer;
29-02-2012;208;8;;Timer;
05-03-2012;208;0,25;;Timer;
02-03-2012;208;7;;Timer;
24-02-2012;208;7,3;;Timer;
23-02-2012;208;3;;Timer;
27-02-2012;208;3;;Timer;
27-02-2012;208;1;;Timer;
27-02-2012;208;1;;Timer;
10-02-2012;208;1;"møde m Mette Frost
PM flaskegaver";Timer;
10-02-2012;208;6;"ben holt- møde
pm til stenrev";Timer;
10-02-2012;208;1;morgen møde;Timer;
13-02-2012;208;2;PM + møde  ;Timer;
13-02-2012;208;5;Stenrev PM;Timer;
13-02-2012;208;1;afdelingsmøde;Timer;
14-02-2012;208;6;Stenrev;Timer;
15-02-2012;208;7,5;Stenrev;Timer;
16-02-2012;208;7,5;"Havets dag møde
Stenrev
";Timer;
17-02-2012;208;7;Stenrev;Timer;
17-02-2012;208;1;morgenmøde;Timer;
24-02-2012;208;4;;Timer;
24-02-2012;208;4;;Timer;
27-02-2012;208;7,3;;Timer;
27-02-2012;208;3;;Timer;
27-02-2012;208;4;;Timer;
20-02-2012;208;3;;Timer;
21-02-2012;208;3;;Timer;
22-02-2012;208;3;;Timer;
23-02-2012;208;3;;Timer;
24-02-2012;208;3;;Timer;
27-02-2012;208;3;;Timer;
27-02-2012;208;2;;Timer;
27-02-2012;208;1,3;;Timer;
27-02-2012;208;2;;Timer;
27-02-2012;208;2;;Timer;
27-02-2012;208;2;;Timer;
22-02-2012;208;2,5;;Timer;
22-02-2012;208;0,5;;Timer;
22-02-2012;208;0,3;;Timer;
21-02-2012;208;2;;Timer;
21-02-2012;208;2;;Timer;
21-02-2012;208;2;;Timer;
21-02-2012;208;1,3;;Timer;
27-02-2012;208;8;;Timer;
27-02-2012;208;1;;Timer;
27-02-2012;208;4;;Timer;
27-02-2012;208;2;;Timer;
27-02-2012;208;2;;Timer;
22-02-2012;208;5,75;;Timer;
23-02-2012;208;7;;Timer;
24-02-2012;208;6,75;;Timer;
27-02-2012;208;6,5;;Timer;
24-02-2012;208;6,5;;Timer;
28-02-2012;208;5;;Timer;
28-02-2012;208;0,75;;Timer;
28-02-2012;208;3,25;Foredrag allerød;Timer;
28-02-2012;208;1;;Timer;
28-02-2012;208;0,5;;Timer;
28-02-2012;208;5;;Timer;
28-02-2012;208;1;;Timer;
28-02-2012;208;1;;Timer;
28-02-2012;208;1;;Timer;
28-02-2012;208;0,75;;Timer;
28-02-2012;208;0,25;;Timer;
28-02-2012;208;0,25;;Timer;
28-02-2012;208;0,5;;Timer;
28-02-2012;208;0,25;;Timer;
28-02-2012;208;1;;Timer;
28-02-2012;208;1,5;;Timer;
28-02-2012;208;2,5;;Timer;
28-02-2012;208;3;;Timer;
28-02-2012;208;1;;Timer;
28-02-2012;208;1;Research;Timer;
28-02-2012;208;2,3;;Timer;
07-03-2012;208;1;;Timer;
28-02-2012;208;4,3;;Timer;
28-02-2012;208;2;;Timer;
28-02-2012;208;1;;Timer;
23-02-2012;208;1;;Timer;
23-02-2012;208;2;;Timer;
23-02-2012;208;1;;Timer;
23-02-2012;208;1,5;;Timer;
23-02-2012;208;2;;Timer;
24-02-2012;208;2;;Timer;
27-02-2012;208;5;;Timer;
27-02-2012;208;1;;Timer;
27-02-2012;208;0,5;;Timer;
27-02-2012;208;2,5;;Timer;
27-02-2012;208;3;;Timer;
28-02-2012;208;1,5;;Timer;
28-02-2012;208;1;;Timer;
28-02-2012;208;0,5;;Timer;
29-02-2012;208;0,5;;Timer;
27-02-2012;208;1;;Timer;
28-02-2012;208;5,25;;Timer;
29-02-2012;208;0,5;;Timer;
16-02-2012;208;3,5;Ulandsstrategi overblik;Timer;
16-02-2012;208;4;Jubilæumsnummer;Timer;
17-02-2012;208;3,5;;Timer;
17-02-2012;208;4;;Timer;
17-02-2012;208;0,5;Morgenmøde;Timer;
20-02-2012;208;3;Artikel til Vietnam Ajour;Timer;
20-02-2012;208;4,3;Compass Group indsalg;Timer;
21-02-2012;208;4;Ulandsoplæg til seminar og overlevering;Timer;
21-02-2012;208;2;Trykstart af LN hos KLS;Timer;
21-02-2012;208;2;MSC oplæg til seminar afdelings;Timer;
22-02-2012;208;5,5;Skrive, interviewe generalsektretærer;Timer;
22-02-2012;208;2;Møde om fisk med Grønne Erhverv m Christoph;Timer;
23-02-2012;208;7,3;Afdelingsseminar;Timer;
24-02-2012;208;7;Brev til pressen, indsalg, LN på web m.m.;Timer;
24-02-2012;208;0,5;morgenmøde;Timer;
27-02-2012;208;4;overlevering af LN samt redigere;Timer;
29-02-2012;208;4;redigere;Timer;
27-02-2012;208;1;Kontakte Compass G plus Amanda mlf;Timer;
27-02-2012;208;2;Evaluere 1. fase;Timer;
28-02-2012;208;6;Evaluere 1. face;Timer;
29-02-2012;208;2;Overlevering;Timer;
29-02-2012;208;2;;Timer;
29-02-2012;208;2,75;;Timer;
29-02-2012;208;3;;Timer;
29-02-2012;208;1;;Timer;
10-02-2012;208;7,3;;Timer;
09-02-2012;208;7,3;;Timer;
07-02-2012;208;1;;Timer;
08-02-2012;208;7,3;;Timer;
07-02-2012;208;1;;Timer;
07-02-2012;208;1;;Timer;
07-02-2012;208;4,3;;Timer;
06-02-2012;208;3;;Timer;
06-02-2012;208;1;;Timer;
06-02-2012;208;1;;Timer;
06-02-2012;208;1;;Timer;
06-02-2012;208;1,3;;Timer;
13-02-2012;208;7,3;;Timer;
14-02-2012;208;7,3;;Timer;
15-02-2012;208;7,3;;Timer;
16-02-2012;208;2;;Timer;
16-02-2012;208;2;;Timer;
16-02-2012;208;2;;Timer;
16-02-2012;208;1,3;;Timer;
17-02-2012;208;2,3;;Timer;
17-02-2012;208;5;;Timer;
20-02-2012;208;7,3;;Timer;
21-02-2012;208;7,3;;Timer;
22-02-2012;208;1;;Timer;
24-02-2012;208;6,3;;Timer;
27-02-2012;208;7,3;;Timer;
28-02-2012;208;3;;Timer;
28-02-2012;208;2;;Timer;
28-02-2012;208;2,3;;Timer;
29-02-2012;208;5;;Timer;
29-02-2012;208;2,3;;Timer;
29-02-2012;208;2,25;;Timer;
29-02-2012;208;1;;Timer;
29-02-2012;208;0,5;;Timer;
29-02-2012;208;0,5;;Timer;
29-02-2012;208;0,25;;Timer;
29-02-2012;208;0,5;;Timer;
29-02-2012;208;0,5;;Timer;
29-02-2012;208;2;;Timer;
28-02-2012;208;1;;Timer;
29-02-2012;208;2;;Timer;
27-02-2012;208;4,4;;Timer;
28-02-2012;208;7,4;;Timer;
29-02-2012;208;5,4;;Timer;
27-02-2012;208;3;;Timer;
28-02-2012;208;9;;Timer;
03-02-2012;208;10;Isbjørne w/s + opfølgning (læse femkes rapport);Timer;
06-02-2012;208;3,5;Møde med klavs Holm inkl. forb og transp;Timer;
10-02-2012;208;2;snak med Mette mv;Timer;
09-02-2012;208;12;Lave + holde oplæg, forb møder med christian Z og sam VP denne uge;Timer;
10-02-2012;208;1,5;Klimateammøde;Timer;
06-02-2012;208;0,5;Mærsk Line;Timer;
09-02-2012;208;1,5;Mærsk Line opfølgning;Timer;
06-02-2012;208;0,5;Snak om Mærsk line;Timer;
23-02-2012;208;20;Læse om sæler, snakke med Mette, læse arbejdsplan LIA, snakke om off. møde;Timer;
24-02-2012;208;6;Møde med KEBMIN inkl forb og transp;Timer;
24-02-2012;208;2;Møde med institut for fremtidsforskning inkl. forb. og transp.;Timer;
27-02-2012;208;5;Møde med Sara Olsvig inkl. forb./aviser og transport + møde om Arktisk konference ;Timer;
29-02-2012;208;2;Tænke oplæg Arktisk konf., tjekke www;Timer;
28-02-2012;208;10;møde i Det miljøøkonomiske Råd + læse rapport og Julies notat + opfølgende snak;Timer;
29-02-2012;208;2;Møde med RBE inkl. forb.;Timer;
29-02-2012;208;1;;Timer;
29-02-2012;208;5;;Timer;
29-02-2012;208;1,3;;Timer;
01-03-2012;208;0,5;;Timer;
01-03-2012;208;0,25;;Timer;
01-03-2012;208;3;;Timer;
01-03-2012;208;0,25;;Timer;
01-03-2012;208;1,25;;Timer;
29-02-2012;208;2;;Timer;
01-03-2012;208;1;;Timer;
29-02-2012;208;1;;Timer;
01-03-2012;208;2,5;;Timer;
01-03-2012;208;0,25;;Timer;
01-03-2012;208;1;;Timer;
01-03-2012;208;0,5;;Timer;
01-03-2012;208;1;;Timer;
01-03-2012;208;1;;Timer;
01-03-2012;208;1,25;;Timer;
01-03-2012;208;0,5;;Timer;
01-03-2012;208;0,5;;Timer;
01-03-2012;208;0,5;;Timer;
29-02-2012;208;0,5;;Timer;
01-03-2012;208;0,75;;Timer;
29-02-2012;208;0,5;;Timer;
01-03-2012;208;1,75;;Timer;
01-03-2012;208;4;;Timer;
29-02-2012;208;4;;Timer;
01-03-2012;208;4;;Timer;
29-02-2012;208;3,3;;Timer;
01-03-2012;208;4,3;;Timer;
20-02-2012;208;0,5;;Timer;
21-02-2012;208;0,5;;Timer;
22-02-2012;208;0,5;;Timer;
23-02-2012;208;0,5;;Timer;
20-02-2012;208;3;;Timer;
20-02-2012;208;2,5;;Timer;
21-02-2012;208;2,5;;Timer;
22-02-2012;208;2,5;;Timer;
24-02-2012;208;5;;Timer;
27-02-2012;208;0,5;;Timer;
28-02-2012;208;0,5;;Timer;
29-02-2012;208;0,5;;Timer;
01-03-2012;208;0,5;;Timer;
02-03-2012;208;0,5;;Timer;
27-02-2012;208;0,5;;Timer;
28-02-2012;208;0,5;;Timer;
29-02-2012;208;0,5;;Timer;
01-03-2012;208;0,5;;Timer;
02-03-2012;208;0,5;;Timer;
27-02-2012;208;2;;Timer;
01-03-2012;208;2;;Timer;
27-02-2012;208;2;;Timer;
27-02-2012;208;1;;Timer;
28-02-2012;208;1;;Timer;
29-02-2012;208;1;;Timer;
01-03-2012;208;1;;Timer;
02-03-2012;208;1;;Timer;
29-02-2012;208;1;;Timer;
27-02-2012;208;3;;Timer;
27-02-2012;208;1;;Timer;
28-02-2012;208;1;;Timer;
29-02-2012;208;1;;Timer;
01-03-2012;208;1;;Timer;
02-03-2012;208;1;;Timer;
27-02-2012;208;2;;Timer;
28-02-2012;208;2;;Timer;
29-02-2012;208;2;;Timer;
01-03-2012;208;2;;Timer;
02-03-2012;208;2;;Timer;
01-03-2012;208;1;;Timer;
02-03-2012;208;2;;Timer;
01-03-2012;208;1;;Timer;
02-03-2012;208;1;;Timer;
28-02-2012;208;3;Ledelsesting;Timer;
29-02-2012;208;3;Diverse ledelse;Timer;
01-03-2012;208;2;MUS med Guri + diverse ledelsesting;Timer;
27-02-2012;208;3;Stenrevshistorie;Timer;
28-02-2012;208;3;Stenrevshistorie;Timer;
29-02-2012;208;4;Stenrevshistorie;Timer;
01-03-2012;208;5;Stenrevshistorie;Timer;
01-03-2012;208;2;Invitation til René Redzepi ifm. fiskeevent i EP den 8. maj;Timer;
28-02-2012;208;2,5;;Timer;
29-02-2012;208;2;;Timer;
01-03-2012;208;2;;Timer;
02-03-2012;208;1;;Timer;
28-02-2012;208;7;;Timer;
01-03-2012;208;2,5;;Timer;
02-03-2012;208;2;;Timer;
28-02-2012;208;1;;Timer;
29-02-2012;208;1;;Timer;
01-03-2012;208;1,5;;Timer;
02-03-2012;208;1;;Timer;
29-02-2012;208;1;;Timer;
27-02-2012;208;1;;Timer;
29-02-2012;208;1;;Timer;
02-03-2012;208;2;;Timer;
01-03-2012;208;2;;Timer;
02-03-2012;208;1,3;;Timer;
02-03-2012;208;1;;Timer;
01-03-2012;208;1;;Timer;
02-03-2012;208;1;;Timer;
01-03-2012;208;3;;Timer;
02-03-2012;208;3;;Timer;
21-02-2012;208;1;;Timer;
20-02-2012;208;3;;Timer;
21-02-2012;208;3;;Timer;
20-02-2012;208;5;;Timer;
21-02-2012;208;4;;Timer;
23-02-2012;208;1,5;;Timer;
23-02-2012;208;3;;Timer;
23-02-2012;208;3;;Timer;
24-02-2012;208;3;;Timer;
24-02-2012;208;1;;Timer;
24-02-2012;208;5;;Timer;
27-02-2012;208;2;;Timer;
27-02-2012;208;5;;Timer;
28-02-2012;208;5;;Timer;
29-02-2012;208;4;;Timer;
28-02-2012;208;1;;Timer;
28-02-2012;208;3;;Timer;
29-02-2012;208;3;;Timer;
29-02-2012;208;7,5;;Timer;
01-03-2012;208;6,75;;Timer;
02-03-2012;208;4;;Timer;
27-02-2012;208;3,5;;Timer;
28-02-2012;208;1,5;;Timer;
29-02-2012;208;2;;Timer;
01-03-2012;208;4,75;;Timer;
02-03-2012;208;2,75;;Timer;
27-02-2012;208;1;;Timer;
28-02-2012;208;1;;Timer;
29-02-2012;208;0,75;;Timer;
01-03-2012;208;1,5;;Timer;
02-03-2012;208;3,25;;Timer;
28-02-2012;208;2;;Timer;
27-02-2012;208;0,5;;Timer;
28-02-2012;208;0,5;;Timer;
29-02-2012;208;0,5;;Timer;
02-03-2012;208;0,75;;Timer;
27-02-2012;208;1;;Timer;
28-02-2012;208;3;;Timer;
29-02-2012;208;2,5;;Timer;
27-02-2012;208;1,5;;Timer;
29-02-2012;208;1,5;;Timer;
02-03-2012;208;3;;Timer;
02-03-2012;208;3;;Timer;
01-03-2012;208;1;;Timer;
28-02-2012;208;4;;Timer;
28-02-2012;208;4;;Timer;
29-02-2012;208;3,3;;Timer;
29-02-2012;208;4;;Timer;
27-02-2012;208;1;;Timer;
29-02-2012;208;1,5;;Timer;
01-03-2012;208;2;;Timer;
02-03-2012;208;1;;Timer;
01-03-2012;208;1,3;;Timer;
01-03-2012;208;2;;Timer;
02-03-2012;208;1;;Timer;
01-03-2012;208;2;;Timer;
02-03-2012;208;6;;Timer;
02-03-2012;208;1;;Timer;
01-03-2012;208;1;;Timer;
02-03-2012;208;6,3;;Timer;
02-03-2012;208;1;;Timer;
29-02-2012;208;4;;Timer;
01-03-2012;208;3;;Timer;
02-03-2012;208;1;;Timer;
02-03-2012;208;1;;Timer;
01-03-2012;208;2;;Timer;
02-03-2012;208;1;;Timer;
01-03-2012;208;2;;Timer;
29-02-2012;208;1;;Timer;
06-03-2012;208;2;LG møde;Timer;
06-03-2012;208;1;;Timer;
20-02-2012;208;7,3;;Timer;
21-02-2012;208;7,3;;Timer;
02-03-2012;208;5,5;bobles;Timer;
22-02-2012;208;6;;Timer;
22-02-2012;208;2;;Timer;
22-02-2012;208;2;;Timer;
05-03-2012;208;2;;Timer;
05-03-2012;208;1,5;;Timer;
05-03-2012;208;2,5;;Timer;
05-03-2012;208;2;;Timer;
05-03-2012;208;1;;Timer;
05-03-2012;208;1;;Timer;
05-03-2012;208;1;;Timer;
05-03-2012;208;1;;Timer;
05-03-2012;208;1;;Timer;
28-02-2012;208;2;;Timer;
01-03-2012;208;1;;Timer;
28-02-2012;208;3;;Timer;
28-02-2012;208;2;;Timer;
28-02-2012;208;2;;Timer;
05-03-2012;208;3;;Timer;
05-03-2012;208;3;;Timer;
05-03-2012;208;2;;Timer;
05-03-2012;208;3;;Timer;
02-03-2012;208;4,5;;Timer;
05-03-2012;208;8,25;;Timer;
05-03-2012;208;0,75;;Timer;
05-03-2012;208;0,5;;Timer;
05-03-2012;208;2,5;;Timer;
05-03-2012;208;0,5;;Timer;
05-03-2012;208;1;;Timer;
05-03-2012;208;2,75;;Timer;
05-03-2012;208;6;;Timer;
05-03-2012;208;2;;Timer;
28-02-2012;208;3;;Timer;
29-02-2012;208;3;;Timer;
05-03-2012;208;3;;Timer;
05-03-2012;208;6,5;;Timer;
06-03-2012;208;6,5;;Timer;
07-03-2012;208;7;;Timer;
08-03-2012;208;7;;Timer;
09-03-2012;208;7;;Timer;
05-03-2012;208;6;;Timer;
05-03-2012;208;3;Redigering af LN-artikler;Timer;
05-03-2012;208;3;Redigering af LN-artikler;Timer;
05-03-2012;208;3;Redigering af LN-artikler;Timer;
01-03-2012;208;1;;Timer;
01-03-2012;208;1;;Timer;
01-03-2012;208;3;;Timer;
01-03-2012;208;2,3;;Timer;
02-03-2012;208;1;;Timer;
02-03-2012;208;1,5;;Timer;
02-03-2012;208;3;;Timer;
02-03-2012;208;1,8;;Timer;
06-03-2012;208;1;;Timer;
05-03-2012;208;1,5;;Timer;
